StartTime,EndTime,AvgRate,total
2019/03/04 14:00:00,2019/03/04 16:00:00,652.96Mbps,587664445668
2019/03/04 16:00:00,2019/03/04 18:00:00,617.09Mbps,555378217127
2019/03/04 18:00:00,2019/03/04 20:00:00,595.53Mbps,535980303174
2019/03/04 20:00:00,2019/03/04 22:00:00,493.69Mbps,444323997028
2019/03/04 22:00:00,2019/03/05 00:00:00,487.75Mbps,438971507569
2019/03/05 00:00:00,2019/03/05 02:00:00,448.38Mbps,403541443256
2019/03/05 02:00:00,2019/03/05 04:00:00,343.18Mbps,308859454731
2019/03/05 04:00:00,2019/03/05 06:00:00,279.67Mbps,251702279065
2019/03/05 06:00:00,2019/03/05 08:00:00,277.84Mbps,250053678729
2019/03/05 08:00:00,2019/03/05 10:00:00,366.31Mbps,329680481344
2019/03/05 10:00:00,2019/03/05 12:00:00,525.13Mbps,472614108166
2019/03/05 12:00:00,2019/03/05 14:00:00,554.09Mbps,498676979063
2019/03/05 14:00:00,2019/03/05 16:00:00,616.95Mbps,555254545604
2019/03/05 16:00:00,2019/03/05 18:00:00,636.19Mbps,572574817120
2019/03/05 18:00:00,2019/03/05 20:00:00,563.79Mbps,507408284260
2019/03/05 20:00:00,2019/03/05 22:00:00,568.74Mbps,511867425285
2019/03/05 22:00:00,2019/03/06 00:00:00,550.96Mbps,495865143245
2019/03/06 00:00:00,2019/03/06 02:00:00,483.76Mbps,435383434716
2019/03/06 02:00:00,2019/03/06 04:00:00,376.71Mbps,339041355623
2019/03/06 04:00:00,2019/03/06 06:00:00,211.89Mbps,190703900713
2019/03/06 06:00:00,2019/03/06 08:00:00,259.46Mbps,233516854553
2019/03/06 08:00:00,2019/03/06 10:00:00,394.29Mbps,354862912907
2019/03/06 10:00:00,2019/03/06 12:00:00,553.48Mbps,498129939706
2019/03/06 12:00:00,2019/03/06 14:00:00,587.94Mbps,529143616737
2019/03/06 14:00:00,2019/03/06 16:00:00,641.22Mbps,577097365041
2019/03/06 16:00:00,2019/03/06 18:00:00,649.83Mbps,584845125032
2019/03/06 18:00:00,2019/03/06 20:00:00,484.25Mbps,435829262808
2019/03/06 20:00:00,2019/03/06 22:00:00,510.81Mbps,459731246193
2019/03/06 22:00:00,2019/03/07 00:00:00,517.66Mbps,465894312050
2019/03/07 00:00:00,2019/03/07 02:00:00,398.89Mbps,359001162954
2019/03/07 02:00:00,2019/03/07 04:00:00,356.26Mbps,320634985322
2019/03/07 04:00:00,2019/03/07 06:00:00,199.73Mbps,179760552391
2019/03/07 06:00:00,2019/03/07 08:00:00,241.88Mbps,217689846744
2019/03/07 08:00:00,2019/03/07 10:00:00,419.75Mbps,377775260751
2019/03/07 10:00:00,2019/03/07 12:00:00,578.11Mbps,520299146620
2019/03/07 12:00:00,2019/03/07 14:00:00,594.68Mbps,535215812188
2019/03/07 14:00:00,2019/03/07 16:00:00,645.40Mbps,580861448353
2019/03/07 16:00:00,2019/03/07 18:00:00,629.30Mbps,566372079618
2019/03/07 18:00:00,2019/03/07 20:00:00,439.78Mbps,395799015891
2019/03/07 20:00:00,2019/03/07 22:00:00,374.86Mbps,337375485282
2019/03/07 22:00:00,2019/03/08 00:00:00,305.42Mbps,274875180258
2019/03/08 00:00:00,2019/03/08 02:00:00,303.22Mbps,272898523962
2019/03/08 02:00:00,2019/03/08 04:00:00,250.01Mbps,225004720839
2019/03/08 04:00:00,2019/03/08 06:00:00,183.71Mbps,165341475691
2019/03/08 06:00:00,2019/03/08 08:00:00,257.19Mbps,231469403931
2019/03/08 08:00:00,2019/03/08 10:00:00,363.34Mbps,327005770750
2019/03/08 10:00:00,2019/03/08 12:00:00,507.91Mbps,457120958438
2019/03/08 12:00:00,2019/03/08 14:00:00,630.91Mbps,567816384849
2019/03/08 14:00:00,2019/03/08 16:00:00,629.55Mbps,566592110984
2019/03/08 16:00:00,2019/03/08 18:00:00,526.37Mbps,473732831699
2019/03/08 18:00:00,2019/03/08 20:00:00,468.31Mbps,421479837010
2019/03/08 20:00:00,2019/03/08 22:00:00,383.45Mbps,345102871681
2019/03/08 22:00:00,2019/03/09 00:00:00,298.48Mbps,268633903030
2019/03/09 00:00:00,2019/03/09 02:00:00,386.93Mbps,348240209081
2019/03/09 02:00:00,2019/03/09 04:00:00,267.58Mbps,240820218750
2019/03/09 04:00:00,2019/03/09 06:00:00,188.68Mbps,169813822955
2019/03/09 06:00:00,2019/03/09 08:00:00,203.65Mbps,183281340181
2019/03/09 08:00:00,2019/03/09 10:00:00,259.46Mbps,233512083605
2019/03/09 10:00:00,2019/03/09 12:00:00,304.11Mbps,273694600526
2019/03/09 12:00:00,2019/03/09 14:00:00,326.57Mbps,293912283113
2019/03/09 14:00:00,2019/03/09 16:00:00,495.16Mbps,445644111430
2019/03/09 16:00:00,2019/03/09 18:00:00,534.33Mbps,480901399965
2019/03/09 18:00:00,2019/03/09 20:00:00,397.93Mbps,358136801031
2019/03/09 20:00:00,2019/03/09 22:00:00,432.94Mbps,389648814556
2019/03/09 22:00:00,2019/03/10 00:00:00,409.01Mbps,368112042713
2019/03/10 00:00:00,2019/03/10 02:00:00,405.38Mbps,364839434597
2019/03/10 02:00:00,2019/03/10 04:00:00,297.66Mbps,267898074651
2019/03/10 04:00:00,2019/03/10 06:00:00,193.40Mbps,174063955300
2019/03/10 06:00:00,2019/03/10 08:00:00,192.89Mbps,173597417758
2019/03/10 08:00:00,2019/03/10 10:00:00,249.31Mbps,224376488757
2019/03/10 10:00:00,2019/03/10 12:00:00,339.73Mbps,305754150233
2019/03/10 12:00:00,2019/03/10 14:00:00,479.20Mbps,431281963791
2019/03/10 14:00:00,2019/03/10 16:00:00,426.36Mbps,383723862616
2019/03/10 16:00:00,2019/03/10 18:00:00,454.78Mbps,409303014065
2019/03/10 18:00:00,2019/03/10 20:00:00,459.22Mbps,413301249910
2019/03/10 20:00:00,2019/03/10 22:00:00,521.49Mbps,469345139656
2019/03/10 22:00:00,2019/03/11 00:00:00,462.93Mbps,416637867977
2019/03/11 00:00:00,2019/03/11 02:00:00,389.90Mbps,350906786175
2019/03/11 02:00:00,2019/03/11 04:00:00,278.81Mbps,250927957619
2019/03/11 04:00:00,2019/03/11 06:00:00,194.03Mbps,174622903381
2019/03/11 06:00:00,2019/03/11 08:00:00,227.87Mbps,205087185141
2019/03/11 08:00:00,2019/03/11 10:00:00,396.36Mbps,356722752314
2019/03/11 10:00:00,2019/03/11 12:00:00,489.06Mbps,440153191423
2019/03/11 12:00:00,2019/03/11 14:00:00,579.25Mbps,521322972406
2019/03/11 14:00:00,2019/03/11 16:00:00,568.72Mbps,511843510920
2019/03/11 16:00:00,2019/03/11 18:00:00,570.69Mbps,513617331978
2019/03/11 18:00:00,2019/03/11 20:00:00,456.24Mbps,410615733931
2019/03/11 20:00:00,2019/03/11 22:00:00,532.42Mbps,479177224816
2019/03/11 22:00:00,2019/03/12 00:00:00,449.74Mbps,404769509204
2019/03/12 00:00:00,2019/03/12 02:00:00,373.43Mbps,336085600983
2019/03/12 02:00:00,2019/03/12 04:00:00,365.95Mbps,329355596218
2019/03/12 04:00:00,2019/03/12 06:00:00,287.23Mbps,258507374808
2019/03/12 06:00:00,2019/03/12 08:00:00,328.17Mbps,295352509000
2019/03/12 08:00:00,2019/03/12 10:00:00,443.63Mbps,399270593607
2019/03/12 10:00:00,2019/03/12 12:00:00,577.29Mbps,519561226938
2019/03/12 12:00:00,2019/03/12 14:00:00,589.71Mbps,530743113989
2019/03/12 14:00:00,2019/03/12 16:00:00,734.10Mbps,660688071275
2019/03/12 16:00:00,2019/03/12 18:00:00,647.12Mbps,582410080594
2019/03/12 18:00:00,2019/03/12 20:00:00,507.63Mbps,456871002958
2019/03/12 20:00:00,2019/03/12 22:00:00,501.82Mbps,451635740917
2019/03/12 22:00:00,2019/03/13 00:00:00,480.75Mbps,432678317306
2019/03/13 00:00:00,2019/03/13 02:00:00,419.88Mbps,377890252764
2019/03/13 02:00:00,2019/03/13 04:00:00,446.74Mbps,402064343456
2019/03/13 04:00:00,2019/03/13 06:00:00,351.41Mbps,316268133415
2019/03/13 06:00:00,2019/03/13 08:00:00,320.10Mbps,288091584796
2019/03/13 08:00:00,2019/03/13 10:00:00,456.67Mbps,411004737607
2019/03/13 10:00:00,2019/03/13 12:00:00,678.47Mbps,610624696718
2019/03/13 12:00:00,2019/03/13 14:00:00,618.19Mbps,556373737019
2019/03/13 14:00:00,2019/03/13 16:00:00,654.78Mbps,589303781864
2019/03/13 16:00:00,2019/03/13 18:00:00,581.46Mbps,523315498719
2019/03/13 18:00:00,2019/03/13 20:00:00,550.09Mbps,495084987224
2019/03/13 20:00:00,2019/03/13 22:00:00,507.65Mbps,456888501355
2019/03/13 22:00:00,2019/03/14 00:00:00,466.95Mbps,420258364502
2019/03/14 00:00:00,2019/03/14 02:00:00,407.92Mbps,367127566230
2019/03/14 02:00:00,2019/03/14 04:00:00,340.18Mbps,306160570070
2019/03/14 04:00:00,2019/03/14 06:00:00,269.46Mbps,242509943206
2019/03/14 06:00:00,2019/03/14 08:00:00,265.51Mbps,238956391034
2019/03/14 08:00:00,2019/03/14 10:00:00,466.74Mbps,420067319634
2019/03/14 10:00:00,2019/03/14 12:00:00,608.00Mbps,547202015716
2019/03/14 12:00:00,2019/03/14 14:00:00,557.54Mbps,501788293756
2019/03/14 14:00:00,2019/03/14 16:00:00,731.38Mbps,658240551880
2019/03/14 16:00:00,2019/03/14 18:00:00,675.16Mbps,607644969743
2019/03/14 18:00:00,2019/03/14 20:00:00,542.76Mbps,488482889728
2019/03/14 20:00:00,2019/03/14 22:00:00,625.36Mbps,562823474906
2019/03/14 22:00:00,2019/03/15 00:00:00,552.81Mbps,497529255656
2019/03/15 00:00:00,2019/03/15 02:00:00,472.36Mbps,425121969766
2019/03/15 02:00:00,2019/03/15 04:00:00,325.25Mbps,292725197108
2019/03/15 04:00:00,2019/03/15 06:00:00,304.07Mbps,273659309063
2019/03/15 06:00:00,2019/03/15 08:00:00,324.78Mbps,292304762124
2019/03/15 08:00:00,2019/03/15 10:00:00,497.03Mbps,447329007807
2019/03/15 10:00:00,2019/03/15 12:00:00,523.50Mbps,471151922036
2019/03/15 12:00:00,2019/03/15 14:00:00,595.18Mbps,535665474975
2019/03/15 14:00:00,2019/03/15 16:00:00,672.85Mbps,605564116875
2019/03/15 16:00:00,2019/03/15 18:00:00,544.13Mbps,489721344937
2019/03/15 18:00:00,2019/03/15 20:00:00,493.14Mbps,443828899634
2019/03/15 20:00:00,2019/03/15 22:00:00,512.09Mbps,460883242591
2019/03/15 22:00:00,2019/03/16 00:00:00,491.39Mbps,442253137335
2019/03/16 00:00:00,2019/03/16 02:00:00,473.29Mbps,425964162301
2019/03/16 02:00:00,2019/03/16 04:00:00,309.48Mbps,278531695086
2019/03/16 04:00:00,2019/03/16 06:00:00,227.01Mbps,204312529597
2019/03/16 06:00:00,2019/03/16 08:00:00,205.65Mbps,185087576124
2019/03/16 08:00:00,2019/03/16 10:00:00,297.01Mbps,267311090198
2019/03/16 10:00:00,2019/03/16 12:00:00,408.48Mbps,367632944480
2019/03/16 12:00:00,2019/03/16 14:00:00,400.65Mbps,360586686472
2019/03/16 14:00:00,2019/03/16 16:00:00,459.60Mbps,413635826100
2019/03/16 16:00:00,2019/03/16 18:00:00,403.03Mbps,362731023193
2019/03/16 18:00:00,2019/03/16 20:00:00,426.77Mbps,384089076125
2019/03/16 20:00:00,2019/03/16 22:00:00,461.70Mbps,415526057503
2019/03/16 22:00:00,2019/03/17 00:00:00,385.34Mbps,346801691387
2019/03/17 00:00:00,2019/03/17 02:00:00,405.35Mbps,364815753538
2019/03/17 02:00:00,2019/03/17 04:00:00,267.67Mbps,240900680043
2019/03/17 04:00:00,2019/03/17 06:00:00,188.10Mbps,169287721094
2019/03/17 06:00:00,2019/03/17 08:00:00,226.66Mbps,203993575288
2019/03/17 08:00:00,2019/03/17 10:00:00,244.37Mbps,219928763324
2019/03/17 10:00:00,2019/03/17 12:00:00,353.82Mbps,318441834200
2019/03/17 12:00:00,2019/03/17 14:00:00,421.95Mbps,379755387383
2019/03/17 14:00:00,2019/03/17 16:00:00,501.61Mbps,451452078490
2019/03/17 16:00:00,2019/03/17 18:00:00,569.51Mbps,512559678348
2019/03/17 18:00:00,2019/03/17 20:00:00,438.64Mbps,394778851709
2019/03/17 20:00:00,2019/03/17 22:00:00,486.85Mbps,438164226567
2019/03/17 22:00:00,2019/03/18 00:00:00,525.41Mbps,472870746763
2019/03/18 00:00:00,2019/03/18 02:00:00,446.97Mbps,402269588611
2019/03/18 02:00:00,2019/03/18 04:00:00,263.47Mbps,237119650359
2019/03/18 04:00:00,2019/03/18 06:00:00,199.24Mbps,179311554574
2019/03/18 06:00:00,2019/03/18 08:00:00,190.40Mbps,171361211911
2019/03/18 08:00:00,2019/03/18 10:00:00,364.99Mbps,328488352967
2019/03/18 10:00:00,2019/03/18 12:00:00,506.79Mbps,456112141837
2019/03/18 12:00:00,2019/03/18 14:00:00,558.78Mbps,502901820261
2019/03/18 14:00:00,2019/03/18 16:00:00,551.00Mbps,495895810734
2019/03/18 16:00:00,2019/03/18 18:00:00,583.02Mbps,524719994735
2019/03/18 18:00:00,2019/03/18 20:00:00,480.96Mbps,432862479395
2019/03/18 20:00:00,2019/03/18 22:00:00,475.99Mbps,428394467690
2019/03/18 22:00:00,2019/03/19 00:00:00,461.08Mbps,414975799366
2019/03/19 00:00:00,2019/03/19 02:00:00,388.73Mbps,349857464192
2019/03/19 02:00:00,2019/03/19 04:00:00,317.76Mbps,285982236206
2019/03/19 04:00:00,2019/03/19 06:00:00,227.49Mbps,204738236934
2019/03/19 06:00:00,2019/03/19 08:00:00,235.40Mbps,211857107397
2019/03/19 08:00:00,2019/03/19 10:00:00,495.77Mbps,446193476187
2019/03/19 10:00:00,2019/03/19 12:00:00,582.37Mbps,524132254340
2019/03/19 12:00:00,2019/03/19 14:00:00,592.61Mbps,533350894770
2019/03/19 14:00:00,2019/03/19 16:00:00,624.70Mbps,562230187788
2019/03/19 16:00:00,2019/03/19 18:00:00,675.49Mbps,607944349734
2019/03/19 18:00:00,2019/03/19 20:00:00,535.44Mbps,481896232591
2019/03/19 20:00:00,2019/03/19 22:00:00,495.34Mbps,445803052666
2019/03/19 22:00:00,2019/03/20 00:00:00,522.18Mbps,469966256693
2019/03/20 00:00:00,2019/03/20 02:00:00,386.07Mbps,347459197481
2019/03/20 02:00:00,2019/03/20 04:00:00,289.72Mbps,260745598671
2019/03/20 04:00:00,2019/03/20 06:00:00,186.18Mbps,167563022514
2019/03/20 06:00:00,2019/03/20 08:00:00,251.51Mbps,226359824888
2019/03/20 08:00:00,2019/03/20 10:00:00,369.17Mbps,332257281427
2019/03/20 10:00:00,2019/03/20 12:00:00,454.06Mbps,408650297069
2019/03/20 12:00:00,2019/03/20 14:00:00,549.81Mbps,494829352043
2019/03/20 14:00:00,2019/03/20 16:00:00,559.04Mbps,503140177467
2019/03/20 16:00:00,2019/03/20 18:00:00,548.61Mbps,493747919577
2019/03/20 18:00:00,2019/03/20 20:00:00,488.33Mbps,439500431988
2019/03/20 20:00:00,2019/03/20 22:00:00,484.81Mbps,436324512590
2019/03/20 22:00:00,2019/03/21 00:00:00,478.16Mbps,430341857770
2019/03/21 00:00:00,2019/03/21 02:00:00,415.89Mbps,374300418852
2019/03/21 02:00:00,2019/03/21 04:00:00,311.08Mbps,279972990473
2019/03/21 04:00:00,2019/03/21 06:00:00,218.07Mbps,196261432447
2019/03/21 06:00:00,2019/03/21 08:00:00,211.35Mbps,190217502956
2019/03/21 08:00:00,2019/03/21 10:00:00,334.93Mbps,301439493639
2019/03/21 10:00:00,2019/03/21 12:00:00,361.07Mbps,324963300151
2019/03/21 12:00:00,2019/03/21 14:00:00,537.05Mbps,483341726212
2019/03/21 14:00:00,2019/03/21 16:00:00,522.08Mbps,469869654319
2019/03/21 16:00:00,2019/03/21 18:00:00,533.72Mbps,480350196377
2019/03/21 18:00:00,2019/03/21 20:00:00,507.40Mbps,456656677510
2019/03/21 20:00:00,2019/03/21 22:00:00,471.08Mbps,423971004119
2019/03/21 22:00:00,2019/03/22 00:00:00,506.82Mbps,456140862227
2019/03/22 00:00:00,2019/03/22 02:00:00,405.91Mbps,365321539283
2019/03/22 02:00:00,2019/03/22 04:00:00,278.46Mbps,250615113615
2019/03/22 04:00:00,2019/03/22 06:00:00,260.86Mbps,234777467949
2019/03/22 06:00:00,2019/03/22 08:00:00,254.23Mbps,228809408198
2019/03/22 08:00:00,2019/03/22 10:00:00,501.96Mbps,451760107898
2019/03/22 10:00:00,2019/03/22 12:00:00,606.33Mbps,545694376204
2019/03/22 12:00:00,2019/03/22 14:00:00,664.08Mbps,597675702559
2019/03/22 14:00:00,2019/03/22 16:00:00,637.32Mbps,573587985434
2019/03/22 16:00:00,2019/03/22 18:00:00,498.15Mbps,448334571860
2019/03/22 18:00:00,2019/03/22 20:00:00,487.29Mbps,438556821336
2019/03/22 20:00:00,2019/03/22 22:00:00,412.52Mbps,371266511251
2019/03/22 22:00:00,2019/03/23 00:00:00,413.26Mbps,371936409925
2019/03/23 00:00:00,2019/03/23 02:00:00,424.08Mbps,381670553734
2019/03/23 02:00:00,2019/03/23 04:00:00,304.37Mbps,273936380983
2019/03/23 04:00:00,2019/03/23 06:00:00,223.01Mbps,200712229486
2019/03/23 06:00:00,2019/03/23 08:00:00,248.03Mbps,223228161711
2019/03/23 08:00:00,2019/03/23 10:00:00,257.78Mbps,231999070927
2019/03/23 10:00:00,2019/03/23 12:00:00,347.35Mbps,312617552406
2019/03/23 12:00:00,2019/03/23 14:00:00,382.79Mbps,344506924436
2019/03/23 14:00:00,2019/03/23 16:00:00,508.06Mbps,457254898889
2019/03/23 16:00:00,2019/03/23 18:00:00,548.17Mbps,493351727859
2019/03/23 18:00:00,2019/03/23 20:00:00,430.97Mbps,387874854363
2019/03/23 20:00:00,2019/03/23 22:00:00,446.81Mbps,402131295703
2019/03/23 22:00:00,2019/03/24 00:00:00,434.53Mbps,391080370657
2019/03/24 00:00:00,2019/03/24 02:00:00,344.42Mbps,309980486173
2019/03/24 02:00:00,2019/03/24 04:00:00,299.56Mbps,269606655307
2019/03/24 04:00:00,2019/03/24 06:00:00,265.11Mbps,238595223015
2019/03/24 06:00:00,2019/03/24 08:00:00,242.14Mbps,217929765377
2019/03/24 08:00:00,2019/03/24 10:00:00,313.86Mbps,282477125301
2019/03/24 10:00:00,2019/03/24 12:00:00,371.12Mbps,334004949530
2019/03/24 12:00:00,2019/03/24 14:00:00,361.34Mbps,325205130977
2019/03/24 14:00:00,2019/03/24 16:00:00,426.51Mbps,383859170760
2019/03/24 16:00:00,2019/03/24 18:00:00,405.27Mbps,364745706739
2019/03/24 18:00:00,2019/03/24 20:00:00,433.12Mbps,389807172067
2019/03/24 20:00:00,2019/03/24 22:00:00,450.08Mbps,405069905955
2019/03/24 22:00:00,2019/03/25 00:00:00,439.74Mbps,395766895666
2019/03/25 00:00:00,2019/03/25 02:00:00,336.66Mbps,302992984416
2019/03/25 02:00:00,2019/03/25 04:00:00,230.80Mbps,207716029865
2019/03/25 04:00:00,2019/03/25 06:00:00,149.82Mbps,134838256958
2019/03/25 06:00:00,2019/03/25 08:00:00,160.99Mbps,144892448506
2019/03/25 08:00:00,2019/03/25 10:00:00,432.19Mbps,388972557994
2019/03/25 10:00:00,2019/03/25 12:00:00,468.14Mbps,421327494021
2019/03/25 12:00:00,2019/03/25 14:00:00,513.72Mbps,462345460399
2019/03/25 14:00:00,2019/03/25 16:00:00,563.88Mbps,507489059058
2019/03/25 16:00:00,2019/03/25 18:00:00,531.65Mbps,478485986614
2019/03/25 18:00:00,2019/03/25 20:00:00,427.06Mbps,384358453171
2019/03/25 20:00:00,2019/03/25 22:00:00,499.07Mbps,449167029134
2019/03/25 22:00:00,2019/03/26 00:00:00,489.49Mbps,440537931870
2019/03/26 00:00:00,2019/03/26 02:00:00,356.80Mbps,321121286377
2019/03/26 02:00:00,2019/03/26 04:00:00,343.36Mbps,309027105099
2019/03/26 04:00:00,2019/03/26 06:00:00,169.76Mbps,152780381499
2019/03/26 06:00:00,2019/03/26 08:00:00,205.52Mbps,184967328261
2019/03/26 08:00:00,2019/03/26 10:00:00,460.43Mbps,414384897701
2019/03/26 10:00:00,2019/03/26 12:00:00,576.73Mbps,519053368509
2019/03/26 12:00:00,2019/03/26 14:00:00,555.59Mbps,500032510319
2019/03/26 14:00:00,2019/03/26 16:00:00,622.29Mbps,560057386360
2019/03/26 16:00:00,2019/03/26 18:00:00,566.41Mbps,509767917270
2019/03/26 18:00:00,2019/03/26 20:00:00,542.01Mbps,487808098139
2019/03/26 20:00:00,2019/03/26 22:00:00,534.27Mbps,480842856570
2019/03/26 22:00:00,2019/03/27 00:00:00,496.09Mbps,446481804618
2019/03/27 00:00:00,2019/03/27 02:00:00,374.87Mbps,337383173186
2019/03/27 02:00:00,2019/03/27 04:00:00,235.98Mbps,212380528027
2019/03/27 04:00:00,2019/03/27 06:00:00,184.13Mbps,165714808775
2019/03/27 06:00:00,2019/03/27 08:00:00,213.65Mbps,192288144246
2019/03/27 08:00:00,2019/03/27 10:00:00,439.31Mbps,395376066818
2019/03/27 10:00:00,2019/03/27 12:00:00,618.61Mbps,556752929732
2019/03/27 12:00:00,2019/03/27 14:00:00,651.01Mbps,585909113272
2019/03/27 14:00:00,2019/03/27 16:00:00,708.20Mbps,637376266410
2019/03/27 16:00:00,2019/03/27 18:00:00,728.13Mbps,655319481096
2019/03/27 18:00:00,2019/03/27 20:00:00,472.54Mbps,425290256168
2019/03/27 20:00:00,2019/03/27 22:00:00,517.64Mbps,465878904898
2019/03/27 22:00:00,2019/03/28 00:00:00,533.90Mbps,480511409101
2019/03/28 00:00:00,2019/03/28 02:00:00,464.89Mbps,418403476383
2019/03/28 02:00:00,2019/03/28 04:00:00,360.93Mbps,324835910926
2019/03/28 04:00:00,2019/03/28 06:00:00,233.07Mbps,209767109843
2019/03/28 06:00:00,2019/03/28 08:00:00,196.58Mbps,176917500084
2019/03/28 08:00:00,2019/03/28 10:00:00,401.27Mbps,361140753317
2019/03/28 10:00:00,2019/03/28 12:00:00,538.40Mbps,484555595790
2019/03/28 12:00:00,2019/03/28 14:00:00,559.20Mbps,503282260516
2019/03/28 14:00:00,2019/03/28 16:00:00,579.08Mbps,521169783589
2019/03/28 16:00:00,2019/03/28 18:00:00,532.07Mbps,478859474976
2019/03/28 18:00:00,2019/03/28 20:00:00,494.99Mbps,445489031911
2019/03/28 20:00:00,2019/03/28 22:00:00,536.53Mbps,482875442302
2019/03/28 22:00:00,2019/03/29 00:00:00,545.86Mbps,491275989566
2019/03/29 00:00:00,2019/03/29 02:00:00,424.26Mbps,381835731290
2019/03/29 02:00:00,2019/03/29 04:00:00,254.13Mbps,228720842949
2019/03/29 04:00:00,2019/03/29 06:00:00,252.30Mbps,227072514815
2019/03/29 06:00:00,2019/03/29 08:00:00,253.10Mbps,227787489675
2019/03/29 08:00:00,2019/03/29 10:00:00,411.56Mbps,370402363257
2019/03/29 10:00:00,2019/03/29 12:00:00,512.91Mbps,461615661595
2019/03/29 12:00:00,2019/03/29 14:00:00,678.96Mbps,611060097211
2019/03/29 14:00:00,2019/03/29 16:00:00,649.79Mbps,584810133821
2019/03/29 16:00:00,2019/03/29 18:00:00,617.30Mbps,555567607782
2019/03/29 18:00:00,2019/03/29 20:00:00,592.34Mbps,533105602126
2019/03/29 20:00:00,2019/03/29 22:00:00,562.94Mbps,506649339384
2019/03/29 22:00:00,2019/03/30 00:00:00,605.48Mbps,544935940160
2019/03/30 00:00:00,2019/03/30 02:00:00,451.67Mbps,406503696680
2019/03/30 02:00:00,2019/03/30 04:00:00,393.33Mbps,354000885877
2019/03/30 04:00:00,2019/03/30 06:00:00,263.59Mbps,237231808344
2019/03/30 06:00:00,2019/03/30 08:00:00,287.61Mbps,258846452438
2019/03/30 08:00:00,2019/03/30 10:00:00,323.60Mbps,291238331903
2019/03/30 10:00:00,2019/03/30 12:00:00,345.52Mbps,310970868257
2019/03/30 12:00:00,2019/03/30 14:00:00,375.30Mbps,337773194798
2019/03/30 14:00:00,2019/03/30 16:00:00,509.98Mbps,458978683281
2019/03/30 16:00:00,2019/03/30 18:00:00,415.67Mbps,374100589377
2019/03/30 18:00:00,2019/03/30 20:00:00,356.06Mbps,320453877722
2019/03/30 20:00:00,2019/03/30 22:00:00,425.94Mbps,383349843008
2019/03/30 22:00:00,2019/03/31 00:00:00,390.79Mbps,351706578951
2019/03/31 00:00:00,2019/03/31 02:00:00,452.49Mbps,407236745537
2019/03/31 02:00:00,2019/03/31 04:00:00,303.85Mbps,273460792108
2019/03/31 04:00:00,2019/03/31 06:00:00,252.15Mbps,226938297699
2019/03/31 06:00:00,2019/03/31 08:00:00,222.10Mbps,199891585239
2019/03/31 08:00:00,2019/03/31 10:00:00,245.66Mbps,221097488312
2019/03/31 10:00:00,2019/03/31 12:00:00,325.51Mbps,292959572914
2019/03/31 12:00:00,2019/03/31 14:00:00,351.53Mbps,316376516198
2019/03/31 14:00:00,2019/03/31 16:00:00,339.94Mbps,305942428028
2019/03/31 16:00:00,2019/03/31 18:00:00,352.41Mbps,317170280661
2019/03/31 18:00:00,2019/03/31 20:00:00,310.83Mbps,279747149286
2019/03/31 20:00:00,2019/03/31 22:00:00,381.06Mbps,342951616345
2019/03/31 22:00:00,2019/04/01 00:00:00,261.56Mbps,235403124909
2019/04/01 00:00:00,2019/04/01 02:00:00,228.16Mbps,205339789873
2019/04/01 02:00:00,2019/04/01 04:00:00,179.34Mbps,161408207045
2019/04/01 04:00:00,2019/04/01 06:00:00,142.16Mbps,127943126364
2019/04/01 06:00:00,2019/04/01 08:00:00,194.98Mbps,175485323101
2019/04/01 08:00:00,2019/04/01 10:00:00,409.41Mbps,368468187324
2019/04/01 10:00:00,2019/04/01 12:00:00,589.94Mbps,530949554811
2019/04/01 12:00:00,2019/04/01 14:00:00,624.22Mbps,561799717907
2019/04/01 14:00:00,2019/04/01 16:00:00,665.39Mbps,598854589197
2019/04/01 16:00:00,2019/04/01 18:00:00,635.39Mbps,571851556741
2019/04/01 18:00:00,2019/04/01 20:00:00,561.25Mbps,505129035105
2019/04/01 20:00:00,2019/04/01 22:00:00,386.45Mbps,347800557301
2019/04/01 22:00:00,2019/04/02 00:00:00,389.51Mbps,350562033944
2019/04/02 00:00:00,2019/04/02 02:00:00,295.98Mbps,266381984707
2019/04/02 02:00:00,2019/04/02 04:00:00,203.98Mbps,183581350013
2019/04/02 04:00:00,2019/04/02 06:00:00,187.65Mbps,168883339886
2019/04/02 06:00:00,2019/04/02 08:00:00,219.28Mbps,197351963634
2019/04/02 08:00:00,2019/04/02 10:00:00,420.78Mbps,378698905804
2019/04/02 10:00:00,2019/04/02 12:00:00,584.66Mbps,526198296623
2019/04/02 12:00:00,2019/04/02 14:00:00,569.94Mbps,512948088003
2019/04/02 14:00:00,2019/04/02 16:00:00,657.33Mbps,591595843627
2019/04/02 16:00:00,2019/04/02 18:00:00,576.81Mbps,519126929662
2019/04/02 18:00:00,2019/04/02 20:00:00,433.46Mbps,390117354106
2019/04/02 20:00:00,2019/04/02 22:00:00,375.46Mbps,337909865105
2019/04/02 22:00:00,2019/04/03 00:00:00,296.53Mbps,266873514722
2019/04/03 00:00:00,2019/04/03 02:00:00,246.80Mbps,222122919836
2019/04/03 02:00:00,2019/04/03 04:00:00,203.56Mbps,183206500061
2019/04/03 04:00:00,2019/04/03 06:00:00,169.18Mbps,152260954079
2019/04/03 06:00:00,2019/04/03 08:00:00,212.04Mbps,190837598957
2019/04/03 08:00:00,2019/04/03 10:00:00,427.33Mbps,384594854572
